node_1|node_2|edge|chunk_id|node_3|node_4
pingservlet2includercv|httpservletresponse|in PingServlet2IncludeRcv, HttpServletResponse is used to send a response back to the client.|fec233f9cf414cafbeaea2109413f0bd|
dopost|pingservlet2includercv|doPost is a method of PingServlet2IncludeRcv that is called when a POST request is received.|fec233f9cf414cafbeaea2109413f0bd|
doget|pingservlet2includercv|doGet is another method of PingServlet2IncludeRcv that is called when a GET request is received.|fec233f9cf414cafbeaea2109413f0bd|
httpservletrequest|pingservlet2includercv|in doPost and doGet methods, HttpServletRequest is used to retrieve information about the incoming request.|fec233f9cf414cafbeaea2109413f0bd|
httpservletresponse|pingservlet2includercv|in doPost and doGet methods, HttpServletResponse is used to send a response back to the client.|fec233f9cf414cafbeaea2109413f0bd|
pingservlet2include|pingservlet2jndi|Both methods are included in the PingServlet class for testing purposes.|67b93a8c761c4a4fbeb91199450c1158|
pingservlet2jndi|httpservlet|PingServlet2JNDI is a subclass of HttpServlet.|7b85d7d6886c49998e5126ddc0a2b1f5|
servlet|httpservletrequest|servlet is accessed through HttpServletRequest in this servlet.|7b85d7d6886c49998e5126ddc0a2b1f5|
servlet|httpservletresponse|servlet sends response through HttpServletResponse in this servlet.|7b85d7d6886c49998e5126ddc0a2b1f5|
pingservlet2jndi|webservlet|PingServlet2JNDI is annotated with WebServlet, which is a subclass of Servlet.|7b85d7d6886c49998e5126ddc0a2b1f5|
servlet|httpservletrequest|servlet receives HttpServletRequest in doPost() and forwards it to doGet(). The former is used for POST requests, while the latter is for GET requests.|7b85d7d6886c49998e5126ddc0a2b1f5|
servlet|httpservletresponse|servlet sends response through HttpServletResponse in both methods.|7b85d7d6886c49998e5126ddc0a2b1f5|
import|javax.servlet.http|import statement brings javax.servlet.http package into scope for use in this servlet.|7b85d7d6886c49998e5126ddc0a2b1f5|
pingservlet2jndi|httpservlet|PingServlet2JNDI inherits from HttpServlet class, which belongs to javax.servlet.http package.|7b85d7d6886c49998e5126ddc0a2b1f5|
pingservlet2jsp|servlet|PingServlet2Jsp is a subclass of HttpServlet, which is a type of servlet.|f748dd79315c45238518d1aef8515977|
httpservletrequest|req|In the doPost and doGet methods, 'req' is an instance of javax.servlet.http.HttpServletRequest.|f748dd79315c45238518d1aef8515977|
httpservletresponse|res|Similarly, 'res' in these methods is a type of HttpServletResponse.|f748dd79315c45238518d1aef8515977|
doget|method|In the given context, 'doGet' is the name of a method that handles GET requests.|f748dd79315c45238518d1aef8515977|
httpservletrequest|req|The doGet method receives an HttpServletRequest object in its parameter list (shown as 'req').|f748dd79315c45238518d1aef8515977|
httpservletresponse|res|It also accepts a HttpServletResponse object, named 'res' here.|f748dd79315c45238518d1aef8515977|
pingbean|ab|Inside the doGet method, we create an instance of PingBean (named 'ab') and set its value.|f748dd79315c45238518d1aef8515977|
hitcount|hitcount|A variable called 'hitCount' is incremented inside the try-catch block in this method.|f748dd79315c45238518d1aef8515977|
pingservlet2jsp|jsp|The servlet PingServlet2Jsp forwards the request to the JSP page called PingServlet2Jsp.jsp|ac71d05c7ac14c17906e507a5dfdceb9|
pingservlet2jsp|servlet|PingServlet2Jsp is a subclass of HttpServlet, making it a type of servlet|ac71d05c7ac14c17906e507a5dfdceb9|
daytrader-ee7-web|src|The file PingServlet2PDF.java is located in the src directory of the project daytrader-ee7-web|ac71d05c7ac14c17906e507a5dfdceb9|
com.ibm.websphere.samples.daytrader.web.prims|pingservlet2pdf|The class PingServlet2PDF is part of the package com.ibm.websphere.samples.daytrader.web.prims|ac71d05c7ac14c17906e507a5dfdceb9|
/home/jerry|projects|The file PingServlet2PDF.java is located in the projects directory of user jerry's home directory|ac71d05c7ac14c17906e507a5dfdceb9|
pingservlet2jsp|forward|The method forward() of class HttpServletRequest is called on the PingServlet2Jsp servlet to forward the request to another resource|ac71d05c7ac14c17906e507a5dfdceb9|
pingservlet2pdf.java|source code file|The file PingServlet2PDF.java contains the source code for class PingServlet2PDF|ac71d05c7ac14c17906e507a5dfdceb9|
daytrader-ee7-web|main|The directory main is located inside the project daytrader-ee7-web|ac71d05c7ac14c17906e507a5dfdceb9|
com.ibm.websphere.samples.daytrader.web.prims|pingservlet2pdf|The fully qualified name of the class PingServlet2PDF is com.ibm.websphere.samples.daytrader.web.prims.PingServlet2PDF|ac71d05c7ac14c17906e507a5dfdceb9|
urlconnection|class|The class URLConnection is used to open a connection to a resource identified by a URL|ac71d05c7ac14c17906e507a5dfdceb9|
bufferedoutputstream|output stream|The BufferedOutputStream is a subclass of OutputStream, which provides buffering for output streams|ac71d05c7ac14c17906e507a5dfdceb9|
url|network resource|A URL represents a network resource that can be accessed over the internet|ac71d05c7ac14c17906e507a5dfdceb9|
bufferedinputstream|input stream|The BufferedInputStream is a subclass of InputStream, which provides buffering for input streams|ac71d05c7ac14c17906e507a5dfdceb9|
ioexception|exception class|IOException is a type of exception that occurs when an I/O operation fails|ac71d05c7ac14c17906e507a5dfdceb9|
pingservlet2pdf|httpservlet|PingServlet2PDF is a subclass of HttpServlet.|26fd8aa98ec54e43a48047ce833796c8|
servlet|javax.servlet|servlet is a package in javax.servlet.|26fd8aa98ec54e43a48047ce833796c8|
httpservletrequest|httpservletrequest|HttpServletRequest is an interface implemented by PingServlet2PDF's doPost method and the request object passed to it.|26fd8aa98ec54e43a48047ce833796c8|
httpservletresponse|httpservletresponse|HttpServletResponse is an interface implemented by the response object passed to PingServlet2PDF's methods.|26fd8aa98ec54e43a48047ce833796c8|
pingbean|ab|PingBean and ab are variables declared in PingServlet2PDF that represent a bean with a message attribute.|26fd8aa98ec54e43a48047ce833796c8|
req|httpservletrequest|req is an instance of HttpServletRequest passed to the doGet and doPost methods of PingServlet2PDF.|26fd8aa98ec54e43a48047ce833796c8|
res|httpservletresponse|res is an instance of HttpServletResponse returned by the ServletContext.getResource method in PingServlet2PDF's initialization method.|26fd8aa98ec54e43a48047ce833796c8|
out|servletoutputstream|out is a variable declared in doGet method of PingServlet2PDF that is used to write the response to the client.|26fd8aa98ec54e43a48047ce833796c8|
hitcount|int|hitCount is a static variable initialized with 0 and incremented in PingServlet2PDF's doGet method.|26fd8aa98ec54e43a48047ce833796c8|
"ab.setmsg(""hit count: "" + hitcount)"|string|This line sets the message attribute of ab to a string containing the current value of hitCount.|26fd8aa98ec54e43a48047ce833796c8|
"req.setattribute(""ab"", ab)"|void|"This line associates the ab object with the key ""ab"" in the request attribute map."|26fd8aa98ec54e43a48047ce833796c8|
bis|bufferedinputstream|bis is a variable declared in doGet method to read input from the PDF document.|26fd8aa98ec54e43a48047ce833796c8|
bos|bufferedoutputstream|bos is a variable declared in doGet method to write output to the client.|26fd8aa98ec54e43a48047ce833796c8|
servletoutputstream|res|res is assigned to a variable named ServletOutputStream (out) in this context.|e6c701991fb840c382484732548bf543|
application/pdf|res.setcontenttype|The MIME type 'application/pdf' is set for the resource represented by res using the method setContentType().|e6c701991fb840c382484732548bf543|
http://localhost:9080/daytrader/was_v7_64-bit_performance.pdf|url url = new url(fileurl);|The given context initializes a URL object named url using the constructor New URL() with the parameter fileURL.|e6c701991fb840c382484732548bf543|
conn.getinputstream()|bis|The InputStream obtained by invoking getInputStream() on the URLConnection object named conn is assigned to a variable named bis.|e6c701991fb840c382484732548bf543|
bufferedinputstream|bis|The given context wraps the InputStream obtained from the URLConnection with BufferedInputStream and assigns it to a variable named bis.|e6c701991fb840c382484732548bf543|
bufferedoutputstream|out|The given context creates a BufferedOutputStream named bos using the OutputStream object (out) passed by the Servlet's doGet() method.|e6c701991fb840c382484732548bf543|
byte[] buff = new byte[buffer_size];|while (-1 != (bytesread = bis.read(buff, 0, buff.length))) |The given context initializes a byte array named buff with the specified size and reads bytes from the InputStream obtained by invoking read() method on bis in a while loop.|e6c701991fb840c382484732548bf543|
res.senderror(500, ...)|if (bis != null) { bis.close(); }|If the InputStream named bis is not null, it is closed before leaving the try-catch block.|e6c701991fb840c382484732548bf543|
res.senderror(500, ...)|if (bos != null) { bos.close(); }|If the BufferedOutputStream named bos is not null, it is closed before leaving the try-catch block.|e6c701991fb840c382484732548bf543|
log.error(...)|finally { if (bis != null) { bis.close(); } if (bos != null) { bos.close(); } }|If either of the InputStream or BufferedOutputStream is not null, it is closed finally within a try-catch block.|e6c701991fb840c382484732548bf543|
com.ibm.websphere.samples.daytrader.web.prims.pingservlet2servlet|javax.servlet.annotation.webservlet|PingServlet2Servlet is annotated with WebServlet, which is a part of javax.servlet.annotation.|345b6ba9b7db4bba938d08343f320f3b|
com.ibm.websphere.samples.daytrader.web.prims.pingservlet2servlet|javax.servlet.http.httpservlet|PingServlet2Servlet extends HttpServlet, which is a part of javax.servlet.http.|345b6ba9b7db4bba938d08343f320f3b|
com.ibm.websphere.samples.daytrader.web.prims.pingservlet2servlet|java.io.ioexception|In PingServlet2Servlet, IOException is thrown.|345b6ba9b7db4bba938d08343f320f3b|
com.ibm.websphere.samples.daytrader.web.prims.pingservlet2servlet|java.servlet.servletexception|In PingServlet2Servlet, ServletException is thrown.|345b6ba9b7db4bba938d08343f320f3b|
com.ibm.websphere.samples.daytrader.util.log|java.lang.object|In Log, Object is inherited.|345b6ba9b7db4bba938d08343f320f3b|
pingservlet2servlet|httpservletrequest|is an argument passed to the doPost and doGet methods in PingServlet2Servlet class|299ca24940a24dcc99ea7f37925c5d13|
pingservlet2servlet|httpservletresponse|is also an argument passed to the doPost and doGet methods in PingServlet2Servlet class|299ca24940a24dcc99ea7f37925c5d13|
doget|pingservlet2servlet|is a method of the PingServlet2Servlet class that is called when HTTP GET requests are made to this servlet|299ca24940a24dcc99ea7f37925c5d13|
httpservletrequest|doget|is an argument passed to the doGet method of the PingServlet2Servlet class|299ca24940a24dcc99ea7f37925c5d13|
httpservletresponse|doget|is also an argument passed to the doGet method of the PingServlet2Servlet class|299ca24940a24dcc99ea7f37925c5d13|
pingservlet2servletrcv|pingservlet2servlet|is forwarded by the PingServlet2Servlet class when a POST request is made to this servlet|299ca24940a24dcc99ea7f37925c5d13|
hitcount|pingservlet2servlet|is an instance variable of the PingServlet2Servlet class that keeps track of the number of times this servlet has been accessed|299ca24940a24dcc99ea7f37925c5d13|
pingbean|hitcount|In the try block, a new instance of PingBean is created and its hitCount member variable is incremented. This indicates that 'PingBean' and 'hitCount' are related as the former contains the latter.|eaa36f49631e44de9686cfcad3462400|
httpservletrequest|httpservletresponse|In this method, the doGet() method of HttpServlet is invoked with request and response objects as arguments. This indicates that 'HttpServletRequest' and 'HttpServletResponse' are related as they both participate in executing HTTP requests.|eaa36f49631e44de9686cfcad3462400|
getservletcontext|servletconfig|In this try block, the getServletContext() method of HttpServletRequest is called to obtain a ServletContext object, which contains information about the web application. This indicates that 'getServletContext' and 'servletConfig' are related as they both participate in obtaining information about the servlet configuration.|eaa36f49631e44de9686cfcad3462400|
forward|req|In this line, the forward() method of RequestDispatcher is invoked to forward the request and response objects to another resource. This indicates that 'forward', 'req' and 'res' are related as they all participate in executing HTTP requests.|eaa36f49631e44de9686cfcad3462400|res
pingservlet2servletrcv|servlet|In the last line, the getRequestDispatcher() method of ServletContext is called to obtain a RequestDispatcher object that forwards requests to another resource. The 'servlet' parameter specifies the name of the servlet being requested. This indicates that 'PingServlet2ServletRcv' and 'servlet' are related as they both participate in forwarding HTTP requests.|eaa36f49631e44de9686cfcad3462400|
java|programming language|Java is a popular programming language used for developing various applications, including web applications. The code snippet provided is written in Java.|4335cc50b5de4f71b0565f5cec424e64|
java|servletconfig|ServletConfig is an interface implemented by the ServletContext class to provide configuration information to a servlet's constructor and initialization methods. The provided code imports this interface.|4335cc50b5de4f71b0565f5cec424e64|
java|http request|The HTTP request for accessing the web application is handled by the ServletConfig interface, as demonstrated in the code.|4335cc50b5de4f71b0565f5cec424e64|
java|printwriter|PrintWriter is a class in Java's IO package used to write characters to a destination. The provided code creates an instance of this class.|4335cc50b5de4f71b0565f5cec424e64|
java|ioexception|IOException is an exception thrown by the classes in Java's IO package to indicate that an I/O operation failed. The provided code handles this exception.|4335cc50b5de4f71b0565f5cec424e64|
java|servletexception|ServletException is a subclass of Exception used to report errors in servlets or filters in Java's Servlet API. The provided code handles this exception.|4335cc50b5de4f71b0565f5cec424e64|
java|httpservletrequest|HttpServletRequest is an interface implemented by the HTTP request object to provide access to the request data and metadata, including the request method, headers, parameters, and path.|4335cc50b5de4f71b0565f5cec424e64|
java|httpservletresponse|HttpServletResponse is an interface implemented by the HTTP response object to provide access to the response data and metadata, including the response status code, headers, and output stream.|4335cc50b5de4f71b0565f5cec424e64|
java|servlet|Servlet is an interface implemented by web components in Java's Servlet API to manage the HTTP requests and responses. The provided code extends this interface.|4335cc50b5de4f71b0565f5cec424e64|
java|httpservlet|HttpServlet is a subclass of Servlet implemented by web components in Java's Servlet API to provide common HTTP-specific functionality, including request and response processing, initialization and destruction, and servlet configuration.|4335cc50b5de4f71b0565f5cec424e64|
java|webservlet|WebServlet is an annotation used to register a servlet with the ServletContext class in Java's Servlet API. The provided code uses this annotation.|4335cc50b5de4f71b0565f5cec424e64|
java|http response|The HTTP response for accessing the web application is handled by the HttpServletResponse class, as demonstrated in the code.|4335cc50b5de4f71b0565f5cec424e64|
web application|java servlet|A Java servlet is a server-side component used to handle HTTP requests and responses in a web application. The provided code defines a simple servlet to handle Ping requests.|4335cc50b5de4f71b0565f5cec424e64|
web application|java servletcontext|The ServletContext class provides configuration information for a web application, including the context path, initialization parameters, and servlets. The provided code imports this class.|4335cc50b5de4f71b0565f5cec424e64|
web application|java io package|The Java IO package provides input/output operations for files, streams, and networks in a Java application. The provided code uses this package to write characters to an output stream.|4335cc50b5de4f71b0565f5cec424e64|
web application|java exception handling|Exception handling is a mechanism used to manage runtime errors and exceptions in a Java application. The provided code handles two types of exceptions, IOException and ServletException.|4335cc50b5de4f71b0565f5cec424e64|
web application|java http request processing|HTTP request processing is the process of handling HTTP requests in a web application. The provided code demonstrates this process using the HttpServletRequest class.|4335cc50b5de4f71b0565f5cec424e64|
web application|java http response processing|HTTP response processing is the process of handling HTTP responses in a web application. The provided code demonstrates this process using the HttpServletResponse class.|4335cc50b5de4f71b0565f5cec424e64|
web application|java servlet configuration|Servlet configuration provides initialization and destruction methods for servlets in a web application. The provided code uses the ServletConfig interface to provide this configuration.|4335cc50b5de4f71b0565f5cec424e64|
pingservlet2servlet|httpservletrequest|In the context provided, PingServlet2Servlet is making use of HttpServletRequest to receive a request.|2319a0cf711c43c2ad3c79188f8231d8|
pingservlet2servlet|httpservletresponse|PingServlet2Servlet also utilizes HttpServletResponse to send a response back to the client.|2319a0cf711c43c2ad3c79188f8231d8|
dopost|doget|The method doPost is forwarding post requests to the doGet method in this context.|2319a0cf711c43c2ad3c79188f8231d8|
pingservlet2servletrcv|httpservletrequest|In the context provided, PingServlet2ServletRcv is receiving a request through HttpServletRequest.|2319a0cf711c43c2ad3c79188f8231d8|
pingservlet2servletrcv|httpservletresponse|PingServlet2ServletRcv is also able to send a response back to the client using HttpServletResponse.|2319a0cf711c43c2ad3c79188f8231d8|
pingservlet2servlet|servlet initialization process|called when the class is loaded to initialize the servlet|4805cf208c614063bfb5cb8d87ba29e3|
inittime|new java.util.date().tostring()|assigned during initialization of the servlet|4805cf208c614063bfb5cb8d87ba29e3|
req|httpservletrequest|used to retrieve request details|4805cf208c614063bfb5cb8d87ba29e3|
res|httpservletresponse|used to send response back to client|4805cf208c614063bfb5cb8d87ba29e3|
pingbean|ab|set as an attribute of the request and retrieved during servlet execution|4805cf208c614063bfb5cb8d87ba29e3|
msg|getmsg() method of pingbean object|used to display message from PingBean class|4805cf208c614063bfb5cb8d87ba29e3|
pingservlet30async|servlet|PingServlet30Async is a subclass of HttpServlet, which is a type of servlet.|91272e042bb24db992efde7689f64064|
httpservletrequest|request|HttpServletRequest is an interface for handling HTTP requests from clients.|91272e042bb24db992efde7689f64064|
httpservletresponse|response|HttpServletResponse is an interface for handling HTTP responses to clients.|91272e042bb24db992efde7689f64064|
asynccontext|asynchronous processing|AsyncContext is a mechanism in Java Servlets that allows asynchronous processing of requests and responses, which enables a single thread to handle multiple simultaneous requests.|91272e042bb24db992efde7689f64064|
servletconfig|configuration|ServletConfig is an interface for passing initialization parameters and context information to servlets.|91272e042bb24db992efde7689f64064|
java|programming language|PingServlet30Async, HttpServletRequest, HttpServletResponse, AsyncContext, ServletConfig, and Java are all implemented in the programming language Java.|91272e042bb24db992efde7689f64064|
html|dynamic html creation|PingServlet30Async is used for dynamic HTML creation through server side servlet processing asynchronously, which allows the creation of dynamic and interactive web pages using HTML.|91272e042bb24db992efde7689f64064|
http|protocol|HttpServletRequest and HttpServletResponse are interfaces for handling HTTP requests and responses, which makes them a part of the HTTP protocol.|91272e042bb24db992efde7689f64064|
apache license, version 2.0|licensing|The code for PingServlet30Async is distributed under the Apache License, Version 2.0, which governs permissions and limitations of using the software.|91272e042bb24db992efde7689f64064|
webservlet|annotation|The class PingServlet30Async is annotated with @WebServlet, which is an annotation in Java for mapping servlets to URLs.|91272e042bb24db992efde7689f64064|
log|daytrader framework utility class|In the code provided, there's a comment that mentions Log, which could potentially be a utility class called Log that is part of the Daytrader Framework. However, it's not explicitly defined in the given context.|91272e042bb24db992efde7689f64064|
pingservlet30async|servlet|PingServlet30Async is a type of servlet, as indicated by its annotation and implementation.|6c1cd5f1cbd54fee832dedc4972700b2|
pingservlet30async|httpservletrequest|The method doPost(HttpServletRequest req, HttpServletResponse res) takes a parameter of type HttpServletRequest (req).|6c1cd5f1cbd54fee832dedc4972700b2|
pingservlet30async|httpservletresponse|The method doPost(HttpServletRequest req, HttpServletResponse res) returns an object of type HttpServletResponse (res).|6c1cd5f1cbd54fee832dedc4972700b2|
inittime|pingservlet30async|The variable initTime is defined within the class PingServlet30Async.|6c1cd5f1cbd54fee832dedc4972700b2|
hitcount|pingservlet30async|The variable hitCount is defined within the class PingServlet30Async and incremented within the method doPost(HttpServletRequest req, HttpServletResponse res).|6c1cd5f1cbd54fee832dedc4972700b2|
asyncsupported|@webservlet|The annotation @WebServlet is used to define a servlet mapping and has a field named 'asyncSupported' that can be set to true for asynchronous processing.|6c1cd5f1cbd54fee832dedc4972700b2|
startasync|httpservletrequest|The method startAsync() is called on an HttpServletRequest object (req) to begin an asynchronous request processing.|6c1cd5f1cbd54fee832dedc4972700b2|
asynccontext|httpservletrequest|The variable AsyncContext (ac) is assigned a value through the method startAsync() called on an HttpServletRequest object (req).|6c1cd5f1cbd54fee832dedc4972700b2|
complete|asynccontext|The method complete() is called on the AsyncContext object (ac) to indicate that the asynchronous request processing has completed.|6c1cd5f1cbd54fee832dedc4972700b2|
readlistenerimpl|servletinputstream|is an argument passed to the constructor of ReadListenerImpl.|66d0208d0faf4048a672a9696f9661d9|
readlistenerimpl|httpservletresponse|is assigned a value in the onAllDataRead() method.|66d0208d0faf4048a672a9696f9661d9|
readlistenerimpl|asynccontext|is assigned a value in the constructor of ReadListenerImpl.|66d0208d0faf4048a672a9696f9661d9|
writelistenerimpl|servletoutputstream|is assigned a value in the WriteListenerImpl constructor.|66d0208d0faf4048a672a9696f9661d9|
writelistenerimpl|queue<string>|is passed as an argument to the WriteListenerImpl constructor.|66d0208d0faf4048a672a9696f9661d9|
writelistenerimpl|asynccontext|is assigned a value in the WriteListenerImpl constructor.|66d0208d0faf4048a672a9696f9661d9|
output|servletoutputstream|is assigned a value to output in the WriteListenerImpl constructor.|66d0208d0faf4048a672a9696f9661d9|
queue|writelistenerimpl|is accessed in the onDataAvailable() method of ReadListenerImpl.|66d0208d0faf4048a672a9696f9661d9|
ac|readlistenerimpl|is assigned a value in both constructors of ReadListenerImpl and WriteListenerImpl respectively.|66d0208d0faf4048a672a9696f9661d9|WriteListenerImpl
pingservlet31async|servlet|PingServlet31Async is a subclass of HttpServlet, which is a type of servlet.|dc1bd52abc134803a5e70f9e1615bbb1|
httpservletrequest|request|HttpServletRequest is an interface implemented by the request object that represents the client's input data and metadata for a single request. 'request' refers to a specific instance of the HttpServletRequest interface.|dc1bd52abc134803a5e70f9e1615bbb1|
httpservletresponse|response|HttpServletResponse is an interface implemented by the response object that represents the server's response data and metadata for a single response. 'response' refers to a specific instance of the HttpServletResponse interface.|dc1bd52abc134803a5e70f9e1615bbb1|
asynccontext|async|AsyncContext is an interface provided by Servlet 3.1 for asynchronous processing, which allows a servlet to initiate a request-response communication with the client and then return control to the container before the response has been fully constructed.|dc1bd52abc134803a5e70f9e1615bbb1|
readlistener|readlistener|ReadListener is an interface in Servlet 3.1 that provides a callback mechanism for asynchronously reading input data from the client through a byte stream.|dc1bd52abc134803a5e70f9e1615bbb1|
servletconfig|servletconfig|ServletConfig is an interface implemented by a servlet configuration object, which provides the configuration information for a specific instance of a servlet. 'servletconfig' refers to a specific instance of the ServletConfig interface.|dc1bd52abc134803a5e70f9e1615bbb1|
servletinputstream|inputstream|ServletInputStream is an interface provided by Servlet 3.1 for asynchronous input/output operations that allow a servlet to read input data from the client through a byte stream.|dc1bd52abc134803a5e70f9e1615bbb1|
servletoutputstream|outputstream|ServletOutputStream is an interface provided by Servlet 3.1 for asynchronous input/output operations that allow a servlet to write response data to the client through a byte stream.|dc1bd52abc134803a5e70f9e1615bbb1|
webservlet|servletannotation|WebServlet is an annotation provided by Servlet 3.1 for declaring servlets, which simplifies the configuration process and allows for more flexible deployment options.|dc1bd52abc134803a5e70f9e1615bbb1|
httpservlet|httpservlethandler|HttpServlet is a class implemented by many web application frameworks such as Spring MVC, Struts, and JSF to provide common functionality for HTTP-based requests and responses. 'HttpServlet' refers to the base class from which these frameworks extend.|dc1bd52abc134803a5e70f9e1615bbb1|
log|log|Log is a utility class provided by WebSphere Application Server for logging messages related to server operations. 'log' refers to the specific implementation of the Log interface used in this context.|dc1bd52abc134803a5e70f9e1615bbb1|
com.ibm.websphere.samples.daytrader|daytradersamples|com.ibm.websphere.samples.daytrader is a package containing web application samples for WebSphere Application Server. 'daytradersamples' refers to the specific implementation of this package used in this context.|dc1bd52abc134803a5e70f9e1615bbb1|
asynccontext|httpservletrequest|The method startAsync() of the AsyncContext is called with the HttpServletRequest as an argument.|363fa8e044d645a6a178c24dcc6919ab|
asynccontext|httpservletresponse|Both AsyncContext and HttpServletResponse are set in the doPost() method of PingServlet31AsyncRead.|363fa8e044d645a6a178c24dcc6919ab|
httpservletrequest|asynccontext|The startAsync() method of HttpServletRequest returns an AsyncContext object.|363fa8e044d645a6a178c24dcc6919ab|
inputstream|readlistener|The setReadListener() method of ServletInputStream is called with a ReadListener object as an argument, which in this case is an instance of ReadListenerImpl.|363fa8e044d645a6a178c24dcc6919ab|
httpservletresponse|asynccontext|The AsyncContext object is set in the doPost() method and then passed as an argument to the startAsync() method of HttpServletRequest.|363fa8e044d645a6a178c24dcc6919ab|
context|sample.daytrader7|is a directory containing the DayTrader web application.|06c933fc7eca44e798c5214744bff76c|
sample.daytrader7|daytrader-ee7-web|is a subdirectory of sample.daytrader7, which contains the DayTrader EE7 web application.|06c933fc7eca44e798c5214744bff76c|
daytrader-ee7-web|src|is a subdirectory of daytrader-ee7-web, which contains the source code for the DayTrader EE7 web application.|06c933fc7eca44e798c5214744bff76c|
pingservletcdi.java|com|is a package containing the PingServletCDI class in the DayTrader EE7 web application.|06c933fc7eca44e798c5214744bff76c|
com|ibm|is the IBM corporation, which is the copyright owner of this source code.|06c933fc7eca44e798c5214744bff76c|
pingcdibean|cdibean|is a variable name used to inject the CDI bean into the PingServletCDI class in the DayTrader EE7 web application.|06c933fc7eca44e798c5214744bff76c|
pingejbiface|ejb|is a variable name used to inject the EJB interface into the PingServletCDI class in the DayTrader EE7 web application.|06c933fc7eca44e798c5214744bff76c|
httpservlet|pingservletcdi|is a type of Java servlet, which is implemented by the PingServletCDI class in the DayTrader EE7 web application.|06c933fc7eca44e798c5214744bff76c|
webservlet|@webservlet|is an annotation used to configure a Java servlet, which is applied to the PingServletCDI class in the DayTrader EE7 web application.|06c933fc7eca44e798c5214744bff76c|
inittime|private static final string inittime|is a variable name used to store an initialization time value in the PingServletCDI class in the DayTrader EE7 web application.|06c933fc7eca44e798c5214744bff76c|
httpservletconfig|servletconfig|is a type of Java servlet configuration interface, which is implemented by the ServletConfig class in the DayTrader EE7 web application.|06c933fc7eca44e798c5214744bff76c|
httpservletrequest|httpservlet|is a type of Java HTTP request object, which is used to process requests for resources within the DayTrader EE7 web application.|06c933fc7eca44e798c5214744bff76c|
httpservletresponse|httpservlet|is a type of Java HTTP response object, which is used to generate responses to requests for resources within the DayTrader EE7 web application.|06c933fc7eca44e798c5214744bff76c|
servletexception|exception|is a type of checked exception thrown by Java servlets to indicate errors during request processing, which is extended from the Exception class in the DayTrader EE7 web application.|06c933fc7eca44e798c5214744bff76c|
ioexception|exception|is a type of checked exception thrown by Java classes to indicate that an I/O operation has failed, which is extended from the Exception class in the DayTrader EE7 web application.|06c933fc7eca44e798c5214744bff76c|
context|license|is a legal agreement governing permissions and limitations for using software contained within the context directory of the DayTrader EE7 web application.|06c933fc7eca44e798c5214744bff76c|
ping servlet cdi|init time : |The 'Init time : ' is related to the 'Ping Servlet CDI' in this context.|f8a18abc3ce04030810b02f9453a8dd7|
cdibean|hitcount|In this context, 'cdiBean' and 'hitCount' are related through the method 'hello()' called on 'cdiBean'.|f8a18abc3ce04030810b02f9453a8dd7|
ejb|getmsg()|In this context, 'ejb' and 'getMsg()' are related through the method 'getMsg()' called on 'ejb'.|f8a18abc3ce04030810b02f9453a8dd7|
cdibean|hitcount|In this context, 'cdiBean' and 'hitCount' are related through the call made to 'cdiBean.hello()'.|f8a18abc3ce04030810b02f9453a8dd7|
ejb|getmsg()|In this context, 'ejb' and 'getMsg()' are related through the call made to 'ejb.getMsg()'.|f8a18abc3ce04030810b02f9453a8dd7|
hitcount|cdibean.hello()|In this context, 'hitCount' and 'cdiBean.hello()' are related through the value returned by 'cdiBean.hello()'.|f8a18abc3ce04030810b02f9453a8dd7|
hitcount|ejb.getmsg()|In this context, 'hitCount' and 'ejb.getMsg()' are related through the comparison of their values.|f8a18abc3ce04030810b02f9453a8dd7|
servlet|http request resource|A servlet is a dynamic component of a web application that processes HTTP requests and generates responses. The web server forwards the requests to the appropriate servlet based on the URL requested by the client.|b52df60510e749e5b1cde9842d654b29|
servlet|pingservletcdibeanmanagerviacdicurrent|PingServletCDIBeanManagerViaCDICurrent is a specific implementation of Servlet, used for testing the CDI context and bean manager injection via CDI current context.|b52df60510e749e5b1cde9842d654b29|
import|java.io.printwriter|The PrintWriter class is a subclass of Writer that sends characters to a byte output stream, which can then be written to a device such as a file or network socket.|b52df60510e749e5b1cde9842d654b29|
import|javax.servlet.servletexception|The ServletException class is used to signal that an error has occurred in a servlet, during both initialization and service methods.|b52df60510e749e5b1cde9842d654b29|
import|javax.servlet.annotation.webservlet|The WebServlet annotation is used to map the servlet's URL pattern to the servlet class.|b52df60510e749e5b1cde9842d654b29|
import|javax.servlet.http.httpservlet|HttpServlet is a subclass of GenericServlet that provides a common base class for servlets that handle HTTP requests.|b52df60510e749e5b1cde9842d654b29|
import|javax.servlet.http.httpservletrequest|The HttpServletRequest interface represents an HTTP request, as received by a web component such as a servlet.|b52df60510e749e5b1cde9842d654b29|
import|javax.servlet.http.httpservletresponse|The HttpServletResponse interface is used to generate the HTTP response that will be sent back to the client.|b52df60510e749e5b1cde9842d654b29|
import|com.ibm.websphere.samples.daytrader.web.prims.pingcdibean|The PingCDIBean class is used to test the CDI context and bean manager injection via CDI current context.|b52df60510e749e5b1cde9842d654b29|
class|pingservletcdibeanmanagerviacdicurrent|PingServletCDIBeanManagerViaCDICurrent is a subclass of HttpServlet, used for testing the CDI context and bean manager injection via CDI current context.|b52df60510e749e5b1cde9842d654b29|
